property,,time_ambulance_called,time_ambulance_called,time_ambulance_arrival,time_ambulance_arrival,time_ambulance_leaves_scene,time_ambulance_leaves_scene,time_admitting_unit_arrival,time_admitting_unit_arrival,time_needle,time_needle,time_transfer_unit_arrival,time_transfer_unit_arrival,time_puncture,time_puncture,mRS shift,mRS shift,utility_shift,utility_shift,mRS 0-2,mRS 0-2,reference_admissions,reference_relative_frequency
subtype,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,
lsoa,lsoa_code,,,,,,,,,,,,,,,,,,,,,,
Teignbridge 009E,E01020255,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,157.7,,-0.6763008068618683,0.2846863658381222,0.13032117138100038,0.05997489822751788,0.5619488023794508,0.16106545675961212,3.666666667,0.0005181835312323347
Teignbridge 010A,E01020264,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,165.2,0.0,-0.7210145904668911,0.22750741271075528,0.14040434055802153,0.04798329675024626,0.5195886007402591,0.13258533861294297,5.666666667,0.000800829093697004
Teignbridge 010B,E01020269,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,165.2,0.0,-0.6060820577420999,0.20394252638065652,0.11616406742458121,0.04301325678455728,0.586568259061692,0.11885234241635809,12.33333333,0.0017429809680610516
Teignbridge 010C,E01020271,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,,-0.6584114973158073,0.27951894940816374,0.1271057830611834,0.058943459498604835,0.5584621297794613,0.1621911364402795,5.333333333,0.0007537214998586772
Teignbridge 010D,E01020272,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,,-0.5398216505578161,0.17678330586143434,0.10209819111034854,0.03727911703709555,0.6272740012346258,0.10257868148848348,2.666666667,0.00037686075
Teignbridge 011A,E01020200,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,162.0,0.0,,,162.0,,-0.6642791598438766,0.2812060474246081,0.12816125457985897,0.05928068314608189,0.5596063835817936,0.16182329784796018,2.666666667,0.00037686075
Teignbridge 011B,E01020201,30.0,0.0,60.0,0.0,80.0,0.0,130.9,0.0,160.9,0.0,,,160.9,0.0,-0.5565369646752382,0.1759159344643803,0.1053567276994787,0.037078452834553716,0.6236999533065644,0.10079402856760393,7.0,0.0009892594686263425
Teignbridge 011C,E01020251,30.0,0.0,60.0,0.0,80.0,0.0,129.8,0.0,159.8,,,,,,-0.47032988009682986,,0.08709806226285088,,0.6749576635108383,,2.333333333,0.0003297531561616733
Teignbridge 011D,E01020260,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,165.2,,-0.5896631244957011,0.22750741271075528,0.11270117126266116,0.04798329675024626,0.5961367816790394,0.13258533861294294,4.666666667,0.0006595063124646694
Teignbridge 011E,E01020261,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,,,,,,,,,,,,,4.666666667,0.0006595063124646694
Teignbridge 012A,E01020208,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,,,,,,-0.48698184110545073,,0.0900010452732316,,0.6781005587676442,,4.0,0.0005652911249293386
Teignbridge 012B,E01020209,30.0,0.0,60.0,0.0,80.0,0.0,123.40000000000002,0.0,153.4,,,,,,-0.4845424924314452,,0.08957627910778976,,0.6776405995528504,,2.333333333,0.0003297531561616733
Teignbridge 012C,E01020210,30.0,0.0,60.0,0.0,80.0,0.0,123.40000000000002,0.0,153.4,0.0,,,,,-0.4845424924314452,0.0,0.08957627910778976,0.0,0.6776405995528504,0.0,3.666666667,0.0005181835312323347
Teignbridge 012D,E01020219,30.0,,60.0,,80.0,,124.5,,,,,,,,,,,,,,2.333333333,0.0003297531561616733
Teignbridge 013A,E01020191,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,0.0,,,,,-0.4798827391203766,0.0,0.08876440187375334,0.0,0.6767615399291754,0.0,3.666666667,0.0005181835312323347
Teignbridge 013B,E01020194,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,157.7,0.0,-0.7434020267936985,0.23244544434356654,0.14445739046021736,0.048969299344256687,0.5239853101495741,0.13150939474978576,2.0,0.0002826455624646693
Teignbridge 013C,E01020207,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,,,152.3,,-0.6232676641215206,0.23605396981517277,0.11868774447801139,0.0496868205241243,0.6026263188756996,0.13072521815548974,3.333333333,0.00047107593739400795
Teignbridge 013D,E01020256,30.0,,60.0,,80.0,,125.5,,155.5,,,,,,-0.4798827391203766,,0.08876440187375334,,0.6767615399291754,,0.666666667,9.42151875353307e-05
Teignbridge 014A,E01020211,30.0,,60.0,,80.0,,128.8,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Teignbridge 014B,E01020217,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,,,-0.47499714706637786,0.0,0.08791251414334944,0.0,0.6758392790690811,0.0,3.333333333,0.00047107593739400795
Teignbridge 014C,E01020218,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,,,,,,-0.4798827391203766,,0.08876440187375334,,0.6767615399291754,,4.0,0.0005652911249293386
Teignbridge 015A,E01020216,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,,,,,,-0.4845424924314452,,0.08957627910778976,,0.6776405995528504,,1.333333333,0.0001884303749293386
Teignbridge 015B,E01020225,30.0,,60.0,,80.0,,125.5,,155.5,,,,,,-0.4798827391203766,,0.08876440187375334,,0.6767615399291754,,2.333333333,0.0003297531561616733
Teignbridge 015C,E01020226,30.0,,60.0,,80.0,,128.8,,158.8,,,,,,-0.47255284346186266,,0.08748605305968316,,0.6753776355447402,,4.666666667,0.0006595063124646694
Teignbridge 015D,E01020227,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,0.0,,,158.8,0.0,-0.6732246280027431,0.21452716141271258,0.12976880157411183,0.045202159517747705,0.5613496572215965,0.12190103639762555,8.0,0.0011305822498586771
Teignbridge 016A,E01020212,30.0,0.0,60.0,0.0,80.0,0.0,129.8,0.0,159.8,0.0,,,159.8,,-0.6037290404222534,0.23105412337065992,0.1152103853767066,0.04869197195199101,0.5988558425157642,0.13181222051198035,2.0,0.0002826455624646693
Teignbridge 016B,E01020213,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,,,,158.8,,-0.8738964125436235,,0.1720515500885405,,0.4473216788984528,,2.666666667,0.00037686075
Teignbridge 016C,E01020214,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,0.0,,,158.8,0.0,-0.8738964125436235,0.0,0.1720515500885405,0.0,0.4473216788984528,0.0,4.333333333,0.0006123987186263426
Teignbridge 016D,E01020215,30.0,0.0,60.0,0.0,80.0,0.0,129.8,0.0,159.8,0.0,,,159.8,0.0,-0.7371282007476768,0.23105412337065992,0.1433227084905623,0.04869197195199101,0.52275402152069,0.13181222051198035,2.666666667,0.00037686075
Teignbridge 017A,E01020195,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,,,,,,-0.4989420215832505,,0.09208123629902554,,0.6803535248515594,,3.0,0.00042396834369700395
Teignbridge 017B,E01020196,30.0,,60.0,,80.0,,115.9,,145.9,,,,,,-0.501154154382824,,0.09246553903781563,,0.6807698225220166,,2.666666667,0.00037686075
Teignbridge 017C,E01020197,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,,,,,,-0.5035865144996108,,0.0928879401863435,,0.681227417174132,,2.333333333,0.0003297531561616733
Teignbridge 017D,E01020198,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,,,,142.6,,-0.9287247382176194,,0.18205122387277523,,0.45819216350178943,,1.666666667,0.00023553796876766536
Teignbridge 017E,E01020199,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,,,,,,-0.5106565732767505,,0.09411476425082643,,0.6825566136959965,,2.333333333,0.0003297531561616733
Teignbridge 018A,E01020246,30.0,,60.0,,80.0,,129.8,,159.8,,,,,,-0.47032988009682986,,0.08709806226285088,,0.6749576635108383,,1.666666667,0.00023553796876766536
Teignbridge 018B,E01020247,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,162.0,0.0,,,162.0,0.0,-0.8631218628884829,0.0,0.17007902762582455,0.0,0.4451800323195305,0.0,3.0,0.00042396834369700395
Teignbridge 018C,E01020248,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,,,,,,,,,,,,,3.0,0.00042396834369700395
Teignbridge 018D,E01020249,30.0,0.0,60.0,0.0,80.0,0.0,130.9,0.0,160.9,,,,160.9,,-0.8668235075060959,,0.17075697116565675,,0.4459159978197511,,3.333333333,0.00047107593739400795
Teignbridge 019A,E01020192,30.0,,60.0,,80.0,,126.6,,156.6,,,,,,-0.4774404464975188,,0.08833863050728852,,0.6763005807447856,,3.0,0.00042396834369700395
Teignbridge 019B,E01020193,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,,,152.3,,-0.6914105756295554,0.28910588890275785,0.13303109408040129,0.060853678612675585,0.5648891989297273,0.16010504049748267,3.0,0.00042396834369700395
Teignbridge 019C,E01020238,30.0,,60.0,,80.0,,123.4,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Teignbridge 019D,E01020239,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,,,153.4,,-0.6883315248842008,0.2882012135575778,0.13247930674767053,0.06067404355518714,0.5642903514492124,0.16030145816652017,4.333333333,0.0006123987186263426
Tewkesbury 003C,E01022464,30.0,,60.0,,80.0,,142.7,,172.7,,,,172.7,,-0.8272313711791721,,0.16349095440904104,,0.43803411155903765,,1.333333333,0.0001884303749293386
Tewkesbury 004A,E01022434,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,165.2,,-0.5568252580029036,0.19702719895678475,0.10577537893882107,0.04155475394304056,0.6152738269137346,0.11482227140817038,6.0,0.0008479366873940079
Tewkesbury 004B,E01022441,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,,-0.6584114973158073,0.27951894940816374,0.1271057830611834,0.058943459498604835,0.5584621297794613,0.16219113644027947,3.0,0.00042396834369700395
Tewkesbury 004C,E01022445,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,166.3,0.0,,,,,-0.4558605779209224,0.0,0.08456919798662266,0.0,0.6722210056299275,0.0,3.0,0.00042396834369700395
Tewkesbury 005A,E01022432,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,,,-0.4583116585245113,0.0,0.08499800196730078,0.0,0.6726849626178197,0.0,4.666666667,0.0006595063124646694
Tewkesbury 005B,E01022433,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,166.3,0.0,,,166.3,,-0.5540637090551714,0.19640626226849822,0.10528440867046897,0.04143042136769262,0.6147421071583158,0.11495779694322346,1.666666667,0.00023553796876766536
Tewkesbury 005C,E01022435,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,166.3,0.0,,,166.3,,-0.6522668401894206,0.27776039983511724,0.12599961935431528,0.05859146379302298,0.557263208686704,0.16257487553763889,5.666666667,0.000800829093697004
Tewkesbury 005D,E01022436,30.0,,60.0,,80.0,,135.2,,,,,,,,,,,,,,4.0,0.0005652911249293386
Tewkesbury 005F,E01022438,30.0,,60.0,,80.0,,135.2,,165.2,,,,,,-0.4583116585245113,,0.08499800196730078,,0.6726849626178197,,0.666666667,9.42151875353307e-05
Tewkesbury 005G,E01022439,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,165.2,,-0.655338857481296,0.27863853692106716,0.12655275591034135,0.05876729660732481,0.5578626912096494,0.16238321348791904,1.0,0.00014132278123233464
Tewkesbury 006B,E01022442,30.0,,60.0,,80.0,,136.3,,166.3,,,,,,-0.4558605779209224,,0.08456919798662266,,0.6722210056299275,,2.0,0.0002826455624646693
Tewkesbury 006C,E01022443,30.0,0.0,60.0,0.0,80.0,0.0,126.59999999999998,0.0,156.6,0.0,,,,,-0.4774404464975188,0.0,0.08833863050728852,0.0,0.6763005807447856,0.0,2.666666667,0.00037686075
Tewkesbury 006D,E01022444,30.0,,60.0,,80.0,,126.6,,156.6,,,,,,-0.4774404464975188,,0.08833863050728852,,0.6763005807447856,,2.666666667,0.00037686075
Tewkesbury 007C,E01022427,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,,,-0.47499714706637786,0.0,0.08791251414334944,0.0,0.6758392790690811,0.0,4.333333333,0.0006123987186263426
Tewkesbury 007D,E01022428,30.0,,60.0,,80.0,,125.5,,155.5,,,,155.5,,-0.8850271432254209,,0.1740867185403387,,0.4495323001641089,,2.333333333,0.0003297531561616733
Tewkesbury 007E,E01022429,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,,,-0.4774404464975188,0.0,0.08833863050728852,0.0,0.6763005807447856,0.0,2.666666667,0.00037686075
Tewkesbury 007F,E01022430,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,,,,,,-0.4798827391203766,,0.08876440187375334,,0.6767615399291754,,1.666666667,0.00023553796876766536
Tewkesbury 007G,E01022431,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,,,-0.47499714706637786,0.0,0.08791251414334944,0.0,0.6758392790690811,0.0,1.666666667,0.00023553796876766536
Tewkesbury 007H,E01022447,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,157.7,,-0.6763008068618683,0.2846863658381222,0.13032117138100038,0.05997489822751788,0.5619488023794508,0.16106545675961212,0.666666667,9.42151875353307e-05
Tewkesbury 008A,E01022420,30.0,0.0,60.0,0.0,80.0,0.0,126.59999999999998,0.0,156.6,0.0,,,156.6,0.0,-0.8813147122634568,0.0,0.17340821871676865,0.0,0.4487952005002811,0.0,3.333333333,0.00047107593739400795
Tewkesbury 008C,E01022454,30.0,,60.0,,80.0,,125.5,,155.5,,,,,,-0.4798827391203766,,0.08876440187375334,,0.6767615399291754,,1.666666667,0.00023553796876766536
Tewkesbury 009A,E01022421,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,,,,,,-0.4821021292411498,,0.08915116714130944,,0.6771802959911961,,3.0,0.00042396834369700395
Tewkesbury 009C,E01022423,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,0.0,,,155.5,,-0.6824549411728987,0.2864803555024597,0.13142556020704602,0.06033198870148849,0.5631469200466421,0.16067533632174247,2.333333333,0.0003297531561616733
Tewkesbury 009D,E01022424,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,0.0,,,,,-0.4798827391203766,0.0,0.08876440187375334,0.0,0.6767615399291754,0.0,2.333333333,0.0003297531561616733
Tewkesbury 009E,E01022446,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,,,153.4,,-0.6883315248842008,0.2882012135575778,0.13247930674767053,0.06067404355518714,0.5642903514492124,0.1603014581665201,2.0,0.0002826455624646693
Torbay 001A,E01015262,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,,,,,,-0.4629882529293985,,0.08581567558937442,,0.6735697612155166,,2.0,0.0002826455624646693
Torbay 001B,E01015263,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,,,,,,,,,,,,,1.0,0.00014132278123233464
Torbay 001C,E01015264,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,0.0,-0.6584114973158073,0.22822626649627573,0.1271057830611834,0.048127133148662744,0.5584621297794613,0.1324285083602705,4.333333333,0.0006123987186263426
Torbay 001D,E01015265,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,,,-0.4607617527191552,0.0,0.0854264631431253,0.0,0.6731485822047355,0.0,3.333333333,0.00047107593739400795
Torbay 001E,E01015266,30.0,,60.0,,80.0,,134.1,,,,,,,,,,,,,,0.666666667,9.42151875353307e-05
Torbay 002A,E01015236,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,,,,165.2,,-0.8523660564380808,,0.1681075098533819,,0.4430404198014789,,3.666666667,0.0005181835312323347
Torbay 002B,E01015237,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,,,,163.1,,-0.8594224330865545,,0.16940120280743615,,0.4444443071748112,,2.0,0.0002826455624646693
Torbay 002C,E01015238,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,,,,,,-0.4607617527191552,,0.0854264631431253,,0.6731485822047355,,3.333333333,0.00047107593739400795
Torbay 002D,E01015239,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,,,,,,-0.4607617527191552,,0.0854264631431253,,0.6731485822047355,,7.666666667,0.0010834746561616732
Torbay 003A,E01015249,30.0,0.0,60.0,0.0,80.0,0.0,130.9,0.0,,,,,,,,,,,,,2.333333333,0.0003297531561616733
Torbay 003B,E01015250,30.0,,60.0,,80.0,,129.8,,159.8,,,,159.8,,-0.8705273610731004,,0.17143503160441803,,0.44665220052561583,,0.666666667,9.42151875353307e-05
Torbay 003C,E01015251,30.0,0.0,60.0,0.0,80.0,0.0,130.9,0.0,160.9,,,,,,-0.4678836667235644,,0.08667094385199925,,0.6744953691599396,,2.333333333,0.0003297531561616733
Torbay 003D,E01015252,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,162.0,0.0,,,162.0,,-0.6642791598438766,0.2812060474246081,0.12816125457985897,0.05928068314608189,0.5596063835817936,0.16182329784796018,2.333333333,0.0003297531561616733
Torbay 003E,E01015253,30.0,,60.0,,80.0,,132.0,,,,,,,,,,,,,,0.333333333,4.710759369700396e-05
Torbay 003F,E01015254,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,162.0,0.0,,,162.0,,-0.5979982588290079,0.22960377625839248,0.11418866356453711,0.04840247510383574,0.5977485006692146,0.13212816940730854,3.0,0.00042396834369700395
Torbay 004B,E01015258,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,162.0,0.0,,,,,-0.46543645679927037,0.0,0.08624348153389338,0.0,0.6740327348440567,0.0,4.666666667,0.0006595063124646694
Torbay 004D,E01015260,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,0.0,,,163.1,0.0,-0.6612053430079765,0.22888138062970265,0.12760843919840528,0.04825812663970473,0.5590070341951638,0.1322856425685965,4.0,0.0005652911249293386
Torbay 005A,E01015240,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,,,,,,-0.4583116585245113,,0.08499800196730078,,0.6726849626178197,,7.333333333,0.0010363670623233464
Torbay 005B,E01015241,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,0.0,-0.8560612419124594,0.0,0.16878510297924149,0.0,0.44377567735418716,0.0,4.0,0.0005652911249293386
Torbay 005C,E01015242,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,,-0.6584114973158073,0.27951894940816374,0.1271057830611834,0.058943459498604835,0.5584621297794613,0.1621911364402795,1.333333333,0.0001884303749293386
Torbay 005D,E01015243,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,166.3,0.0,,,,,-0.4558605779209224,0.0,0.08456919798662266,0.0,0.6722210056299275,0.0,4.666666667,0.0006595063124646694
Torbay 006A,E01015214,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,0.0,,,,,-0.4629882529293985,0.0,0.08581567558937442,0.0,0.6735697612155166,0.0,3.333333333,0.00047107593739400795
Torbay 006B,E01015215,30.0,,60.0,,80.0,,134.1,,164.1,,,,,,-0.4607617527191552,,0.0854264631431253,,0.6731485822047355,,2.0,0.0002826455624646693
Torbay 006C,E01015216,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,,,,,,-0.4607617527191552,,0.0854264631431253,,0.6731485822047355,,2.0,0.0002826455624646693
Torbay 006D,E01015218,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,,-0.5595866250174812,0.19764974459665208,0.10626612310215434,0.041679319918058094,0.6158053559920984,0.11468645242527419,3.666666667,0.0005181835312323347
Torbay 008A,E01015217,30.0,,60.0,,80.0,,133.1,,163.1,,,,,,-0.4629882529293985,,0.08581567558937442,,0.6735697612155166,,2.666666667,0.00037686075
Torbay 008B,E01015255,30.0,,60.0,,80.0,,132.0,,,,,,,,,,,,,,2.0,0.0002826455624646693
Torbay 008D,E01015261,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,0.0,,,163.1,,-0.5422750889608297,0.17729075508715983,0.10253278103298676,0.03738058415894898,0.6277446704073755,0.10246801812210427,6.333333333,0.0008950442810910118
Torbay 010A,E01015267,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,,,,,,-0.4629882529293985,,0.08581567558937442,,0.6735697612155166,,4.666666667,0.0006595063124646694
Torbay 010B,E01015268,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,,-0.6584114973158073,0.27951894940816374,0.1271057830611834,0.058943459498604835,0.5584621297794613,0.1621911364402795,5.666666667,0.000800829093697004
Torbay 010C,E01015269,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,165.2,,-0.655338857481296,0.27863853692106716,0.12655275591034135,0.05876729660732481,0.5578626912096494,0.1623832134879191,3.0,0.00042396834369700395
Torbay 010D,E01015270,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,,,,,,-0.4607617527191552,,0.0854264631431253,,0.6731485822047355,,6.666666667,0.0009421518749293386
Torbay 010E,E01015271,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,,,-0.4583116585245113,0.0,0.08499800196730078,0.0,0.6726849626178197,0.0,4.666666667,0.0006595063124646694
Torbay 011A,E01015224,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,0.0,,,158.8,0.0,-0.8738964125436235,0.0,0.1720515500885405,0.0,0.4473216788984528,0.0,4.333333333,0.0006123987186263426
Torbay 011B,E01015225,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,0.0,,,,,-0.47255284346186266,0.0,0.08748605305968316,0.0,0.6753776355447402,0.0,2.666666667,0.00037686075
Torbay 011C,E01015226,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,,,,,,,,,,,,,3.333333333,0.00047107593739400795
Torbay 011D,E01015227,30.0,,60.0,,80.0,,128.8,,,,,,,,,,,,,,3.0,0.00042396834369700395
Torbay 011F,E01015230,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,0.0,,,158.8,,-0.5227207895970828,0.14189637964166238,0.09805674018829033,0.029898418201757936,0.6468706409639542,0.08062995671728754,5.333333333,0.0007537214998586772
Torbay 012A,E01015202,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,,,,,,-0.4774404464975188,,0.08833863050728852,,0.6763005807447856,,1.666666667,0.00023553796876766536
Torbay 012C,E01015204,30.0,,60.0,,80.0,,125.5,,155.5,,,,155.5,,-0.8850271432254209,,0.1740867185403387,,0.4495323001641089,,1.666666667,0.00023553796876766536
Torbay 012D,E01015205,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,,,,,,,,,,,,,3.666666667,0.0005181835312323347
Torbay 012E,E01015206,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,156.6,,-0.6793775793804878,0.28558223206983263,0.13087342461202858,0.06015328269567057,0.5625478906225334,0.1608705971273131,3.666666667,0.0005181835312323347
Torbay 013A,E01015190,30.0,,60.0,,80.0,,123.4,,153.4,,,,,,-0.4845424924314452,,0.08957627910778976,,0.6776405995528504,,4.0,0.0005652911249293386
Torbay 013C,E01015192,30.0,,60.0,,80.0,,125.5,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Torbay 013D,E01015193,30.0,,60.0,,80.0,,125.5,,155.5,,,,,,-0.4798827391203766,,0.08876440187375334,,0.6767615399291754,,2.666666667,0.00037686075
Torbay 013E,E01015194,30.0,0.0,60.0,0.0,80.0,0.0,123.40000000000002,0.0,153.4,,,,153.4,,-0.8921205573369564,,0.1753823343875513,,0.4509401033455743,,1.666666667,0.00023553796876766536
Torbay 013F,E01015195,30.0,,60.0,,80.0,,123.4,,,,,,,,,,,,,,2.333333333,0.0003297531561616733
Torbay 013G,E01015196,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Torbay 014A,E01015229,30.0,0.0,60.0,0.0,80.0,0.0,126.59999999999998,0.0,156.6,0.0,,,,,-0.4774404464975188,0.0,0.08833863050728852,0.0,0.6763005807447856,0.0,6.666666667,0.0009421518749293386
Torbay 014B,E01015231,30.0,0.0,60.0,0.0,80.0,0.0,126.59999999999998,0.0,156.6,0.0,,,156.6,,-0.5784090129390034,0.20193713288296897,0.10960602755965855,0.042534794104740065,0.6194242356836595,0.11375269012225224,4.0,0.0005652911249293386
Torbay 014C,E01015232,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,157.7,,-0.555518610984574,0.18005146696888322,0.10487597703840983,0.037931456167150386,0.630283088393229,0.10186673914714747,6.0,0.0008479366873940079
Torbay 014E,E01015234,30.0,,60.0,,80.0,,124.5,,,,,,,,,,,,,,1.0,0.00014132278123233464
Torbay 014F,E01015235,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,156.6,,-0.6793775793804878,0.28558223206983263,0.13087342461202858,0.06015328269567057,0.5625478906225334,0.1608705971273132,5.333333333,0.0007537214998586772
Torbay 015A,E01015219,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,,,,,,,,,,,,,3.666666667,0.0005181835312323347
Torbay 015B,E01015220,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,,,,155.5,,-0.8850271432254209,,0.1740867185403387,,0.4495323001641089,,2.0,0.0002826455624646693
Torbay 015C,E01015221,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,,,,,-0.4845424924314452,0.0,0.08957627910778976,0.0,0.6776405995528504,0.0,3.0,0.00042396834369700395
Torbay 016A,E01015197,30.0,0.0,60.0,0.0,80.0,0.0,126.59999999999998,0.0,156.6,0.0,,,,,-0.4774404464975188,0.0,0.08833863050728852,0.0,0.6763005807447856,0.0,3.0,0.00042396834369700395
Torbay 016B,E01015198,30.0,0.0,60.0,0.0,80.0,0.0,127.69999999999999,0.0,157.7,0.0,,,157.7,,-0.542098366998208,0.1643637499512561,0.10204873322256643,0.034626523636277856,0.6378757868392043,0.09299118481731207,5.666666667,0.000800829093697004
Torbay 016D,E01015200,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,,,,,,,,,,,,,3.0,0.00042396834369700395
